no,Time,POI,UserID/MemID,設置點,緯度,經度,BPL UID,age,gender,weather,temperature,tidal
145,02/07/2022 01:00:00 AM,"0150deb7d0,0157",4733b9594cd539e233da23a3f18f32dc770c,O2 Lab 海漂實驗室,23.5738,119.5222,221891,56,1,晴,28.1,1
146,02/07/2022 02:00:00 AM,"0150deb7d0,0089",554b0d43e770da782e8b64086ed8b1dcef5a,O2 Lab 海漂實驗室,23.5763,119.5381,222188,43,0,多雲,28.0,2
147,02/07/2022 03:00:00 AM,"0150deb7d0,0024",24b98b6b4e7961be9c4d5c4abe4130c3bd2f,年年有鰆,23.5791,119.5584,224618,27,1,多雲,25.8,1
148,02/07/2022 04:00:00 AM,"0150deb7d0,0384",e0b2ad4aab6061fa221942f7d469bd8c707,O2 Lab 海漂實驗室,23.5104,119.5056,222949,30,0,晴,27.0,2
149,02/07/2022 05:00:00 AM,"0150deb7d0,0089",3bf64409b47ac586bc6dc3d772866ea5976d,O2 Lab 海漂實驗室,23.6356,119.5982,221547,43,0,多雲,29.3,1
150,02/07/2022 06:00:00 AM,"0150deb7d0,0024",4e8b24e92eef7bb0fa114398d9d2edd1df67,年年有鰆,23.6713,119.5545,222377,40,1,晴,31.2,1
151,02/07/2022 07:00:00 AM,"0150deb7d0,0102",69d5638dd502dcc9c419451633339e242ca4,鄭家莊｜澎湖七美民宿,23.5003,119.5478,221792,27,0,風雨,27.8,1
152,02/07/2022 08:00:00 AM,"0150deb7d0,0112",3b355e266b7d5b83145e8327312ea2a04bc1,年年有鰆,23.6181,119.5681,222545,24,1,多雲,16.7,2
153,02/07/2022 09:00:00 AM,"0150deb7d0,0157",4bc50f805a3d969e340d5862a34f6296f5d4,南寮風車有機農場｜風島物產,23.5332,119.502,220115,54,1,風雨,22.5,1
154,02/07/2022 10:00:00 AM,"0150deb7d0,0024",2a32acc1ac1d9074927ca61c6cd4cf05eb5c,撒野旅店 Say Yeah Inn,23.6486,119.5112,228243,25,1,多雲,18.3,1
155,02/07/2022 11:00:00 AM,"0150deb7d0,0024",2cce6173c8c1982b2d1f8ca4f7fd7950527d,年年有鰆,23.686,119.5402,225589,56,1,風雨,30.4,2
156,02/07/2022 12:00:00 PM,"0150deb7d0,0024",3b6eb1061b9b2619c86f56f7f0a43b723bdf,離島出走 Isle Travel,23.6014,119.5874,226910,25,0,晴,27.8,1
157,02/07/2022 01:00:00 PM,"0150deb7d0,0157",4966850cd006af1d66f85665d595bf0e096e,鄭家莊｜澎湖七美民宿,23.6484,119.5671,223940,68,1,多雲,24.7,1
158,02/07/2022 02:00:00 PM,"0150deb7d0,0401",7248b980d0540c48a39b0dd1df0131f82eec,南寮風車有機農場｜風島物產,23.5636,119.5037,227611,25,0,風雨,22.0,1
159,02/07/2022 03:00:00 PM,"0150deb7d0,0024",6ca42c19f19eb2535940b149f360b6b395a1,鄭家莊｜澎湖七美民宿,23.5154,119.5214,220277,71,1,多雲,29.1,2
160,02/07/2022 04:00:00 PM,"0150deb7d0,0089",48ea4048698fcd61fc2c4dcf9749aefe18e6,離島出走 Isle Travel,23.6467,119.5507,225294,30,1,晴,18.1,1
161,02/07/2022 05:00:00 PM,"0150deb7d0,0089",25f693baf02317b71025c713788f096dc2cd,南寮風車有機農場｜風島物產,23.6138,119.598,226159,34,0,多雲,22.1,1
162,02/07/2022 06:00:00 PM,"0150deb7d0,0089",5034cd112982d0b17d8918d6d89ec910c2ad,撒野旅店 Say Yeah Inn,23.616,119.5918,229084,65,0,晴,19.1,2
163,02/07/2022 07:00:00 PM,"0150deb7d0,0112",46ef6280e3ca96c92a02f863d58913041d96,撒野旅店 Say Yeah Inn,23.59,119.5563,225351,38,0,晴,16.0,1
164,02/07/2022 08:00:00 PM,"0150deb7d0,0024",617f04c2a1402db3d3bc8a488d5bdba6a59e,南寮風車有機農場｜風島物產,23.5163,119.5549,222200,73,0,多雲,24.3,1
165,02/07/2022 09:00:00 PM,"0150deb7d0,0157",1b46639f62331b7a31a01c7ff4bf858320ab,O2 Lab 海漂實驗室,23.5735,119.5131,229985,52,0,多雲,16.6,2
166,02/07/2022 10:00:00 PM,"0150deb7d0,0401",2753a945dc5355b8b4617ad2dd5e8080138b,撒野旅店 Say Yeah Inn,23.5169,119.5003,224307,47,0,晴,32.5,2
167,02/07/2022 11:00:00 PM,"0150deb7d0,0024",1644f06424598095b72531305bef4fd5c8a9,南寮風車有機農場｜風島物產,23.6389,119.552,224322,38,0,多雲,19.9,1
168,02/08/2022 12:00:00 AM,"0150deb7d0,0024",38272524498c6913800c5ef1b06db1340c25,澎湖七美莫咖啡 More Coffee,23.6237,119.5301,222192,61,0,晴,29.1,1
169,02/08/2022 01:00:00 AM,"0150deb7d0,0401",bb08bb3ecb688c650c571fdd786452f47e8,南寮風車有機農場｜風島物產,23.5177,119.5156,222287,49,0,風雨,27.3,1
170,02/08/2022 02:00:00 AM,"0150deb7d0,0384",4153f497d2e5ece538fd1e051935c5e616e4,鄭家莊｜澎湖七美民宿,23.635,119.5473,229122,76,0,多雲,28.0,1
171,02/08/2022 03:00:00 AM,"0150deb7d0,0089",5ad5c30284bce8e3cf9782564b21a13d3d0b,年年有鰆,23.6879,119.5323,229410,75,0,風雨,21.2,2
172,02/08/2022 04:00:00 AM,"0150deb7d0,0024",502074398592c9eaa0c872c4f4eb206147a8,澎湖七美莫咖啡 More Coffee,23.5717,119.507,227026,21,0,風雨,21.3,1
173,02/08/2022 05:00:00 AM,"0150deb7d0,0401",5f5b318e5f71f62d54cd23cee2a7c0e913a1,南寮風車有機農場｜風島物產,23.5979,119.5657,229093,75,1,晴,24.0,2
174,02/08/2022 06:00:00 AM,"0150deb7d0,0401",70e2140a00f0a8235fdc0be547e39529c21c,澎湖七美莫咖啡 More Coffee,23.5984,119.5849,222100,62,1,風雨,17.0,2
175,02/08/2022 07:00:00 AM,"0150deb7d0,0089",13d1ed3eba29fcd304d5316bc8fef22ab6d2,離島出走 Isle Travel,23.6037,119.5432,221961,43,0,風雨,31.4,2
176,02/08/2022 08:00:00 AM,"0150deb7d0,0024",7208502879fea04e8189d3927cde9431d0a8,O2 Lab 海漂實驗室,23.6048,119.579,220053,30,0,多雲,26.3,2
177,02/08/2022 09:00:00 AM,"0150deb7d0,0401",23eeda0591764c0de94561f311cf9a7f3753,年年有鰆,23.5642,119.5125,222440,18,1,風雨,29.5,1
178,02/08/2022 10:00:00 AM,"0150deb7d0,0102",58240a77e86d8feda5f827b8cecc62510a36,南寮風車有機農場｜風島物產,23.5186,119.543,224674,65,1,多雲,30.3,2
179,02/08/2022 11:00:00 AM,"0150deb7d0,0112",6853f7385df1676c45ca535a48fb807e6e65,O2 Lab 海漂實驗室,23.6863,119.5299,226904,54,1,風雨,15.9,2
180,02/08/2022 12:00:00 PM,"0150deb7d0,0024",6755fb011e069bcb009e89433784819a2e05,撒野旅店 Say Yeah Inn,23.5564,119.5973,222960,76,0,風雨,32.8,1
181,02/08/2022 01:00:00 PM,"0150deb7d0,0102",36d68228155c3fc0dbce92e67b344bec68d4,鄭家莊｜澎湖七美民宿,23.5868,119.5827,227040,44,0,多雲,27.2,1
182,02/08/2022 02:00:00 PM,"0150deb7d0,0384",4978ff7cd4a8cb3c78a3fc23594e2b574333,O2 Lab 海漂實驗室,23.6652,119.5497,221455,54,1,多雲,32.5,2
183,02/08/2022 03:00:00 PM,"0150deb7d0,0024",19a340f6c446b2bc61f2fd5dfb5edcc9090f,O2 Lab 海漂實驗室,23.5105,119.5443,220276,73,0,晴,29.8,2
184,02/08/2022 04:00:00 PM,"0150deb7d0,0384",234715a541ad71c5084d028b82ba88657f75,撒野旅店 Say Yeah Inn,23.5269,119.5818,222291,23,0,風雨,23.1,1
185,02/08/2022 05:00:00 PM,"0150deb7d0,0024",336cf984c6abe4f15d650dfcd431b0aff621,澎湖七美莫咖啡 More Coffee,23.5365,119.5092,226770,51,0,晴,24.8,1
186,02/08/2022 06:00:00 PM,"0150deb7d0,0089",1ad687ecd9eb438019069b813643a4890d03,撒野旅店 Say Yeah Inn,23.6106,119.5898,227658,40,1,多雲,30.8,1
187,02/08/2022 07:00:00 PM,"0150deb7d0,0089",3df89f5a27f1e067d2811fbd1aea89bc2895,年年有鰆,23.5068,119.5657,229435,70,0,晴,29.3,1
188,02/08/2022 08:00:00 PM,"0150deb7d0,0157",f8e5cc76052697b1c9b4abf777fb1b5b9f2,鄭家莊｜澎湖七美民宿,23.5581,119.5973,227503,52,0,晴,26.0,1
189,02/08/2022 09:00:00 PM,"0150deb7d0,0384",3ffab58ea682b76f5ea07462e306ec7dafda,撒野旅店 Say Yeah Inn,23.5527,119.514,221075,18,0,風雨,23.6,1
190,02/08/2022 10:00:00 PM,"0150deb7d0,0112",356cc57190a374d2e3968a4bf6f88f55f9f3,O2 Lab 海漂實驗室,23.5536,119.5673,226086,45,1,多雲,30.6,1
191,02/08/2022 11:00:00 PM,"0150deb7d0,0157",508192645d395b124fdec24e0e6a07250a85,O2 Lab 海漂實驗室,23.6123,119.5513,220312,76,1,晴,16.7,2
192,02/09/2022 12:00:00 AM,"0150deb7d0,0112",356deaab758c58792bfcafd431ea10aad514,鄭家莊｜澎湖七美民宿,23.5488,119.5528,226316,60,0,風雨,24.7,2
193,02/09/2022 01:00:00 AM,"0150deb7d0,0024",27b008252f5ec1de93ce019f36cab3f9bf30,澎湖七美莫咖啡 More Coffee,23.6976,119.5446,223095,20,1,晴,23.5,2
194,02/09/2022 02:00:00 AM,"0150deb7d0,0112",226eeb65006a128b41af959f29a861c3cb67,撒野旅店 Say Yeah Inn,23.6068,119.5827,220082,29,1,多雲,20.0,1
195,02/09/2022 03:00:00 AM,"0150deb7d0,0102",47db1b5ed1b9ce6434f3509f1a9c92699d22,O2 Lab 海漂實驗室,23.6062,119.5844,225837,77,1,風雨,23.2,1
196,02/09/2022 04:00:00 AM,"0150deb7d0,0157",20fb77c3358faf6933285923e409418d9c29,澎湖七美莫咖啡 More Coffee,23.6973,119.5128,227559,49,1,晴,17.8,1
197,02/09/2022 05:00:00 AM,"0150deb7d0,0401",61dfa3c3fa46359513ff00530d4f886ab7a6,年年有鰆,23.5903,119.5491,224641,35,0,風雨,30.8,2
198,02/09/2022 06:00:00 AM,"0150deb7d0,0157",5c339ee55f0fdfee1366407ce36f98edfd0f,南寮風車有機農場｜風島物產,23.6617,119.5188,221385,80,1,多雲,28.3,2
199,02/09/2022 07:00:00 AM,"0150deb7d0,0112",50b961a38bbd6e1fe7314679128e0a3878e4,年年有鰆,23.5761,119.5985,228387,70,0,晴,17.1,2
200,02/09/2022 08:00:00 AM,"0150deb7d0,0157",545134f8abd39881028b11434974f4964a66,撒野旅店 Say Yeah Inn,23.5464,119.5185,220862,55,1,晴,19.8,1
201,02/09/2022 09:00:00 AM,"0150deb7d0,0102",701b95ec3fe5a266483bd2382bce6ee6ee79,撒野旅店 Say Yeah Inn,23.6433,119.5725,220822,77,1,多雲,32.7,2
202,02/09/2022 10:00:00 AM,"0150deb7d0,0401",6394fddd85f565b1b503047405d4195dd1d0,南寮風車有機農場｜風島物產,23.6822,119.5583,228324,73,0,晴,21.2,1
203,02/09/2022 11:00:00 AM,"0150deb7d0,0024",5a83dca315858b167d2aad0e115e76fbaeaf,澎湖七美莫咖啡 More Coffee,23.5366,119.5634,221781,35,0,多雲,15.4,2
204,02/09/2022 12:00:00 PM,"0150deb7d0,0157",7192a02f1e8e2255a00189b8e572fb7aa881,南寮風車有機農場｜風島物產,23.5647,119.544,223529,33,1,風雨,21.9,2
205,02/09/2022 01:00:00 PM,"0150deb7d0,0112",16d56059e7929225c35a903782148c473b57,澎湖七美莫咖啡 More Coffee,23.645,119.5286,225611,51,0,風雨,21.5,2
206,02/09/2022 02:00:00 PM,"0150deb7d0,0089",51b39b390bdd14d8963f2ef3170b0baef621,南寮風車有機農場｜風島物產,23.6053,119.559,229643,41,1,多雲,26.9,1
207,02/09/2022 03:00:00 PM,"0150deb7d0,0089",21a563a74858ba97d247ebb5b063591d8662,離島出走 Isle Travel,23.6058,119.5202,228012,56,0,多雲,18.3,2
208,02/09/2022 04:00:00 PM,"0150deb7d0,0024",31328b82c5de71d4607c9e6584323a78becb,年年有鰆,23.6369,119.5355,225763,26,1,風雨,23.7,2
209,02/09/2022 05:00:00 PM,"0150deb7d0,0157",ef35cf9d5da402f89e62c00ec917ab29a4e,南寮風車有機農場｜風島物產,23.6626,119.5605,226785,45,0,風雨,21.4,2
210,02/09/2022 06:00:00 PM,"0150deb7d0,0112",43856cd7682dee840bdc196df5a4c0134930,年年有鰆,23.628,119.5735,222904,60,1,晴,27.4,2
211,02/09/2022 07:00:00 PM,"0150deb7d0,0401",685810a1f2b5ac6e85cc89b2cf8c511ad191,撒野旅店 Say Yeah Inn,23.681,119.5023,227885,74,1,風雨,23.7,2
212,02/09/2022 08:00:00 PM,"0150deb7d0,0102",7015df15afcc9104b5de8acca6eb8e3c1ccb,鄭家莊｜澎湖七美民宿,23.5132,119.5913,220695,35,1,風雨,24.0,1
213,02/09/2022 09:00:00 PM,"0150deb7d0,0102",1a65f0291856dc7523fd19704411eead7358,年年有鰆,23.538,119.5815,221573,20,1,晴,18.4,1
214,02/09/2022 10:00:00 PM,"0150deb7d0,0401",14cf7303dc23edf41a41dfc251b11962f740,澎湖七美莫咖啡 More Coffee,23.5042,119.5862,227383,43,1,晴,24.9,1
215,02/09/2022 11:00:00 PM,"0150deb7d0,0112",62c242efab2f50edd6e18b32a177e6d0274e,離島出走 Isle Travel,23.6578,119.5541,224528,50,1,晴,26.0,2
216,02/10/2022 12:00:00 AM,"0150deb7d0,0089",15317990d418137f82d82668a1450aacf50e,南寮風車有機農場｜風島物產,23.515,119.5022,226282,62,0,風雨,27.9,2
217,02/10/2022 01:00:00 AM,"0150deb7d0,0112",7129ba68709ff51d5fccd853d060dbd67876,O2 Lab 海漂實驗室,23.6677,119.5576,226448,30,0,晴,31.4,1
218,02/10/2022 02:00:00 AM,"0150deb7d0,0024",1b9de1ca3ff8d40a66156f0c207a20d522e8,南寮風車有機農場｜風島物產,23.5031,119.5087,223120,43,1,晴,27.9,2
219,02/10/2022 03:00:00 AM,"0150deb7d0,0102",4e7abb568f2caffed001047984139ae09d08,澎湖七美莫咖啡 More Coffee,23.5314,119.5571,229345,36,0,風雨,32.3,1
220,02/10/2022 04:00:00 AM,"0150deb7d0,0384",2efc58fc8cea8a19a9fa666d51a873736c0d,澎湖七美莫咖啡 More Coffee,23.5432,119.545,225773,66,0,晴,16.6,1
221,02/10/2022 05:00:00 AM,"0150deb7d0,0089",3911f58ce60c2cd6226a109630f4126e2a33,澎湖七美莫咖啡 More Coffee,23.5089,119.581,229743,18,0,晴,31.7,2
222,02/10/2022 06:00:00 AM,"0150deb7d0,0024",5aee98cea00a590b6372b355e1824188d40c,年年有鰆,23.6782,119.5027,227629,38,1,晴,30.8,2
223,02/10/2022 07:00:00 AM,"0150deb7d0,0401",34d26420aa36dda569877fa17458814f17f4,澎湖七美莫咖啡 More Coffee,23.5589,119.534,224991,66,1,風雨,28.6,1
224,02/10/2022 08:00:00 AM,"0150deb7d0,0102",3ba62d4ba3c51962e61de3e68e35ef32864c,撒野旅店 Say Yeah Inn,23.6997,119.5599,222999,70,1,多雲,15.2,1
225,02/10/2022 09:00:00 AM,"0150deb7d0,0089",5331a25071fb0aa54ac43bf5baf9ba192706,離島出走 Isle Travel,23.5214,119.5429,227001,60,0,多雲,17.3,2
226,02/10/2022 10:00:00 AM,"0150deb7d0,0089",712992e875db561c7ea17e0a5115bb45131f,年年有鰆,23.5901,119.5509,221392,27,0,多雲,21.5,1
227,02/10/2022 11:00:00 AM,"0150deb7d0,0102",1152e03cad3095243ae947a3b858ce96185d,離島出走 Isle Travel,23.5969,119.5018,226933,22,1,晴,26.1,2
228,02/10/2022 12:00:00 PM,"0150deb7d0,0157",17ffc74bd6de0c831bd44905172d1b48411e,撒野旅店 Say Yeah Inn,23.5247,119.5474,226908,59,1,多雲,28.8,2
229,02/10/2022 01:00:00 PM,"0150deb7d0,0112",15e2e3d40a92656928b08063a2952a57fe1d,澎湖七美莫咖啡 More Coffee,23.6221,119.5615,224872,24,1,風雨,30.1,2
230,02/10/2022 02:00:00 PM,"0150deb7d0,0102",4929208d64362403bc65aef4726531a030f8,澎湖七美莫咖啡 More Coffee,23.6316,119.527,220504,31,0,晴,27.6,1
231,02/10/2022 03:00:00 PM,"0150deb7d0,0401",21066e2ee97732640e54ff46f60995b047ae,O2 Lab 海漂實驗室,23.5774,119.5239,224928,68,0,多雲,28.8,2
232,02/10/2022 04:00:00 PM,"0150deb7d0,0102",63622ea5f909d8f1206703c0995df30f0972,撒野旅店 Say Yeah Inn,23.5242,119.5591,220204,46,0,多雲,16.6,1
233,02/10/2022 05:00:00 PM,"0150deb7d0,0112",4d4727453f6732e1fdf0a0bca4e5598352fa,撒野旅店 Say Yeah Inn,23.5721,119.5622,220243,50,0,晴,23.2,2
234,02/10/2022 06:00:00 PM,"0150deb7d0,0112",2edb8851188abcdc95abd08d013eb6fc7b1b,南寮風車有機農場｜風島物產,23.5237,119.5211,223550,35,1,晴,17.9,2
235,02/10/2022 07:00:00 PM,"0150deb7d0,0102",53b5da93a62a2205972a7968baeed9463c77,撒野旅店 Say Yeah Inn,23.6985,119.5608,228094,71,1,風雨,17.4,2
236,02/10/2022 08:00:00 PM,"0150deb7d0,0089",6ee504a8a4f2862e06fe7456f516fbe5a127,撒野旅店 Say Yeah Inn,23.5727,119.514,227877,59,1,晴,32.4,2
237,02/10/2022 09:00:00 PM,"0150deb7d0,0089",10b08e2799efe81ffb7336ad3e21cd99186a,離島出走 Isle Travel,23.5858,119.5102,228313,53,0,晴,16.2,2
238,02/10/2022 10:00:00 PM,"0150deb7d0,0401",500be8eee5c346cab67495adc8f69e14210a,南寮風車有機農場｜風島物產,23.6735,119.5346,226234,63,0,多雲,30.5,1
239,02/10/2022 11:00:00 PM,"0150deb7d0,0384",558a8686557c9a49079e2e1f3887d4445f06,撒野旅店 Say Yeah Inn,23.6676,119.501,229384,34,1,風雨,26.7,2
240,02/11/2022 12:00:00 AM,"0150deb7d0,0089",19eb94a14714d8f42fa3527163d825bd66bf,鄭家莊｜澎湖七美民宿,23.5412,119.5757,225726,53,0,晴,29.9,1
241,02/11/2022 01:00:00 AM,"0150deb7d0,0384",6758570182766d060616516a8c7717976143,離島出走 Isle Travel,23.6378,119.5399,221198,28,0,晴,26.0,1
242,02/11/2022 02:00:00 AM,"0150deb7d0,0102",2aa02bba273f807e6b777fe01144ef8f1740,年年有鰆,23.6387,119.5754,225950,73,0,多雲,19.3,2
243,02/11/2022 03:00:00 AM,"0150deb7d0,0102",521346a19ca035c210ec66a148a97ebaef20,撒野旅店 Say Yeah Inn,23.6341,119.5687,224928,63,0,多雲,15.7,2
244,02/11/2022 04:00:00 AM,"0150deb7d0,0102",127bcb5ca3fb51078cd1fef9401dd5ffb8e2,鄭家莊｜澎湖七美民宿,23.6918,119.5188,224876,36,1,風雨,19.5,1
245,02/11/2022 05:00:00 AM,"0150deb7d0,0089",5996fe1b738f799ea9dd552f053297f4198d,撒野旅店 Say Yeah Inn,23.6858,119.5736,227668,76,1,風雨,20.5,2
246,02/11/2022 06:00:00 AM,"0150deb7d0,0112",2b639ba50bebfee0d75bb5f13be1a4ab4625,南寮風車有機農場｜風島物產,23.6037,119.5373,222774,69,1,晴,24.8,1
247,02/11/2022 07:00:00 AM,"0150deb7d0,0102",5b56552ddbb43ecb9c14ac95b88238d2e461,撒野旅店 Say Yeah Inn,23.5674,119.5555,220484,33,1,風雨,25.7,2
248,02/11/2022 08:00:00 AM,"0150deb7d0,0102",bf84e3473848bcb1760a6ca1bc8f82e439d,離島出走 Isle Travel,23.5709,119.59,224144,20,0,晴,15.7,1
249,02/11/2022 09:00:00 AM,"0150deb7d0,0384",4d94c80a10c7bf72108d8f79907fee18a724,南寮風車有機農場｜風島物產,23.6755,119.5132,227826,38,1,晴,29.9,1
250,02/11/2022 10:00:00 AM,"0150deb7d0,0102",58afbe2b13e537d19f211ad6813149aa1634,南寮風車有機農場｜風島物產,23.6389,119.5493,223551,27,0,風雨,31.4,1
251,02/11/2022 11:00:00 AM,"0150deb7d0,0401",1ff1da98645d1c8f31ef1f270e6f6fc2db81,年年有鰆,23.5398,119.535,221244,28,1,風雨,18.5,1
252,02/11/2022 12:00:00 PM,"0150deb7d0,0384",3353b4495c9694badb542e00cc37c9f9cf23,O2 Lab 海漂實驗室,23.6915,119.5977,227558,54,0,晴,21.5,2
253,02/11/2022 01:00:00 PM,"0150deb7d0,0401",1a0ec50147154728d330a95d3059f61619e1,撒野旅店 Say Yeah Inn,23.6759,119.5536,221411,79,0,晴,15.7,1
254,02/11/2022 02:00:00 PM,"0150deb7d0,0102",1f129ab76674428284c93a453cc897b3930b,澎湖七美莫咖啡 More Coffee,23.5223,119.5583,225418,35,0,多雲,28.8,1
255,02/11/2022 03:00:00 PM,"0150deb7d0,0401",63948fd46717b4f02bb99725f29ba091ad61,撒野旅店 Say Yeah Inn,23.58,119.584,220998,21,0,晴,28.9,2
256,02/11/2022 04:00:00 PM,"0150deb7d0,0112",6b615854cb99171eb67b2e0e6f78f2947d7a,O2 Lab 海漂實驗室,23.5166,119.5242,225431,74,1,晴,28.9,1
257,02/11/2022 05:00:00 PM,"0150deb7d0,0112",ee871431af911e4046ba88f4e392f3b4db8,年年有鰆,23.5073,119.5297,226403,35,0,多雲,30.5,1
258,02/11/2022 06:00:00 PM,"0150deb7d0,0384",6c4bbf851138e71f113d2595467d84d46cef,O2 Lab 海漂實驗室,23.6124,119.5919,223035,79,1,多雲,20.8,2
259,02/11/2022 07:00:00 PM,"0150deb7d0,0157",2c9284777552a8f87db650866c98ace1a9d6,O2 Lab 海漂實驗室,23.5405,119.5801,225234,46,0,晴,25.3,2
260,02/11/2022 08:00:00 PM,"0150deb7d0,0401",532e9d01b63e73a1f78d6abc19f48be27867,鄭家莊｜澎湖七美民宿,23.5918,119.5054,220125,25,1,晴,30.9,2
261,02/11/2022 09:00:00 PM,"0150deb7d0,0112",49ca765323bf7bff9335d2b897ee724d0d0a,O2 Lab 海漂實驗室,23.5179,119.5478,221685,27,1,晴,20.8,2
262,02/11/2022 10:00:00 PM,"0150deb7d0,0384",282dc82e0cf11c17d6b1ae24d9855535707e,O2 Lab 海漂實驗室,23.539,119.5053,223080,46,1,風雨,24.6,1
263,02/11/2022 11:00:00 PM,"0150deb7d0,0401",3cd13ebc2c589b9423644bc5789d15c4d5f1,鄭家莊｜澎湖七美民宿,23.5897,119.5915,225731,59,1,晴,28.4,2
264,02/12/2022 12:00:00 AM,"0150deb7d0,0157",2b197d58c3818156e2040c324e5422415ff6,離島出走 Isle Travel,23.5626,119.5524,226018,47,1,晴,17.1,2
265,02/12/2022 01:00:00 AM,"0150deb7d0,0102",314b9c9ac0db9bd4fd39e107acc1d45b05db,離島出走 Isle Travel,23.6399,119.576,229121,65,1,風雨,31.3,1
266,02/12/2022 02:00:00 AM,"0150deb7d0,0401",37fdac9dd0d874c4a666b1ec2d0222c3a296,離島出走 Isle Travel,23.5422,119.5558,228225,61,0,風雨,19.2,2
267,02/12/2022 03:00:00 AM,"0150deb7d0,0024",16b068218191b7b1d90ee3bb860f3ca995aa,撒野旅店 Say Yeah Inn,23.5307,119.5715,228417,55,0,晴,20.4,2
268,02/12/2022 04:00:00 AM,"0150deb7d0,0102",5596f22ebb10cb1074f476d34e24a069f881,澎湖七美莫咖啡 More Coffee,23.5374,119.5253,227926,39,1,多雲,22.3,2
269,02/12/2022 05:00:00 AM,"0150deb7d0,0401",72ae7e2d0f0ae1a146a86b859dca7bdfc2db,離島出走 Isle Travel,23.6135,119.5457,222961,47,1,多雲,21.5,2
270,02/12/2022 06:00:00 AM,"0150deb7d0,0401",1aa784abb503bf9af1e8185c600c7bc7aa92,O2 Lab 海漂實驗室,23.669,119.5834,225594,26,0,晴,29.0,1
271,02/12/2022 07:00:00 AM,"0150deb7d0,0102",13c0b4e73c40ca6a7213054c34c47959bb53,離島出走 Isle Travel,23.5645,119.5214,227876,25,1,多雲,25.3,2
272,02/12/2022 08:00:00 AM,"0150deb7d0,0102",555c936b2a6dcae6b7a1a704fcde2f1102cc,南寮風車有機農場｜風島物產,23.5922,119.5814,226126,27,0,多雲,19.0,1
273,02/12/2022 09:00:00 AM,"0150deb7d0,0384",411c7274205632149eb902f7ffa74378b745,離島出走 Isle Travel,23.5863,119.5979,227029,40,0,風雨,30.7,2
274,02/12/2022 10:00:00 AM,"0150deb7d0,0157",45142be37231a5bf6cb4c697ebe20d4b6572,年年有鰆,23.689,119.5226,228322,67,0,多雲,17.3,1
275,02/12/2022 11:00:00 AM,"0150deb7d0,0024",419eb4913c890edcabded17b7ff290179a59,撒野旅店 Say Yeah Inn,23.5528,119.5967,227871,62,1,晴,31.2,1
276,02/12/2022 12:00:00 PM,"0150deb7d0,0401",4b5a909e6c01da54780c58a76398fa7bc6d2,離島出走 Isle Travel,23.6339,119.5135,228526,69,0,多雲,20.4,1
277,02/12/2022 01:00:00 PM,"0150deb7d0,0384",6ad3ea3db0da821952db0de63dbb27bb0714,撒野旅店 Say Yeah Inn,23.677,119.5676,225491,66,0,風雨,16.9,1
278,02/12/2022 02:00:00 PM,"0150deb7d0,0401",4c37f6f784424a833496c0742df918c289e5,澎湖七美莫咖啡 More Coffee,23.5208,119.5528,224448,77,0,多雲,18.1,2
279,02/12/2022 03:00:00 PM,"0150deb7d0,0112",2688a3b23bb65f0dc88cd6e7942461d93553,南寮風車有機農場｜風島物產,23.6758,119.5632,224809,44,0,晴,16.2,1
280,02/12/2022 04:00:00 PM,"0150deb7d0,0089",417603b56d157d5700095bd75bb1b8f55e7c,鄭家莊｜澎湖七美民宿,23.6288,119.5351,220756,75,1,風雨,21.8,1
281,02/12/2022 05:00:00 PM,"0150deb7d0,0401",26343a5839dfd5e5f3abfb4ff049364d893d,離島出走 Isle Travel,23.5907,119.5274,227321,69,0,多雲,27.2,2
282,02/12/2022 06:00:00 PM,"0150deb7d0,0157",2d928f3532aec75fd9551a8b3bbc91ee281c,離島出走 Isle Travel,23.5862,119.5777,223875,50,0,風雨,22.4,1
283,02/12/2022 07:00:00 PM,"0150deb7d0,0384",67d3baa311826e022cfadbfe1b12b25aac66,O2 Lab 海漂實驗室,23.6868,119.5565,221561,63,0,晴,15.5,2
284,02/12/2022 08:00:00 PM,"0150deb7d0,0401",4436b673496e228e918df8a518444337d541,離島出走 Isle Travel,23.5826,119.5749,228698,38,0,多雲,23.2,1
285,02/12/2022 09:00:00 PM,"0150deb7d0,0157",2262203afc473b963b303d376a33ae069d8c,年年有鰆,23.6846,119.5886,225775,22,0,多雲,15.5,2
286,02/12/2022 10:00:00 PM,"0150deb7d0,0024",62c6d646a9ef6e9275a602e0d2d90ddaa13b,離島出走 Isle Travel,23.5596,119.556,228078,74,0,多雲,28.5,2
287,02/12/2022 11:00:00 PM,"0150deb7d0,0089",41685006b43298eb34371be12047c375b4d7,撒野旅店 Say Yeah Inn,23.5622,119.5714,222856,45,0,風雨,30.5,2
288,02/13/2022 12:00:00 AM,"0150deb7d0,0089",65b2ab480e6eb43d4745ed6856e7139cbe75,澎湖七美莫咖啡 More Coffee,23.5529,119.5935,226936,68,1,風雨,23.5,2
289,02/13/2022 01:00:00 AM,"0150deb7d0,0401",6b08136bf8df2394868a91790aea8f91ca4c,離島出走 Isle Travel,23.6955,119.5971,226202,26,0,晴,28.3,1
290,02/13/2022 02:00:00 AM,"0150deb7d0,0089",3ed0ed51712216f6ef47e6925f9538b9d984,澎湖七美莫咖啡 More Coffee,23.626,119.5443,226471,67,0,晴,21.6,1
