no,Time,UserID/MemID,設置點,緯度,經度,place_id
1434,2/28/2022 11:18:32 AM,U0c296d47625964bbaf834513dc2d5668,澎湖樂晨早午餐,23.57313,119.57701,ChIJlTmvMGFbbDQRGiEITH7mwmo
2129,3/1/2022 9:24:07 AM,U67a7a0290b58d9e0f8cff519fe54860b,澎湖樂晨早午餐,23.57313,119.57701,ChIJlTmvMGFbbDQRGiEITH7mwmo
3041,3/23/2022 12:30:48 PM,U954f8e628b485f2c105b7e035639650b,澎湖樂晨早午餐,23.57313,119.57701,ChIJlTmvMGFbbDQRGiEITH7mwmo
3118,3/25/2022 12:37:14 PM,Ud42106e5f373e119fc111a8d67b464f1,澎湖樂晨早午餐,23.57313,119.57701,ChIJlTmvMGFbbDQRGiEITH7mwmo
4382,4/19/2022 7:04:04 AM,U58001d9adfe8f94262b41bcaf841093b,澎湖樂晨早午餐,23.57313,119.57701,ChIJlTmvMGFbbDQRGiEITH7mwmo
4398,4/2/2022 10:55:22 AM,U90aa7d9aa32ab7c5d0d35d0872b10286,澎湖樂晨早午餐,23.57313,119.57701,ChIJlTmvMGFbbDQRGiEITH7mwmo
4590,4/25/2022 1:42:53 PM,Uaae89b5752af1bf17f87d9cf02d03e41,澎湖樂晨早午餐,23.57313,119.57701,ChIJlTmvMGFbbDQRGiEITH7mwmo
4805,4/30/2022 12:35:14 PM,Ubaa723982621a6dd3a8180937f42a3d4,澎湖樂晨早午餐,23.57313,119.57701,ChIJlTmvMGFbbDQRGiEITH7mwmo
110,2/10/2022 11:04:47 AM,Ub248b130077deabae7f715d3c6eac3f9,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
222,2/11/2022 12:13:20 PM,Uf76a6f0b17ea0705968331434988e564,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
386,2/14/2022 11:05:43 AM,Udffbcb6e53cdac74617c5aa36bea8e70,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
391,2/14/2022 12:56:33 PM,Uab0c17a03c299ff3beb9c2815e87e385,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
722,2/18/2022 5:56:43 PM,Ud9f189e6e4cbc8628e6994a3adc90939,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
723,2/18/2022 5:58:17 PM,Uc90a03dc5c8efd275ba07ee176e23375,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
766,2/19/2022 3:02:32 PM,U50284f2fcdf83512e9e4968a77e2a672,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
1067,2/22/2022 6:56:58 PM,U370db04769a7c69d7a75983f1351aa23,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
1293,2/25/2022 8:11:03 PM,U0781ca1080648882355dd846776649d0,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
2569,3/16/2022 7:55:47 PM,U4318c18d78a35e2d646db31b63ef92c6,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
2589,3/16/2022 9:44:04 PM,U2a61f0c04f909838b1b52cce31614069,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
3842,3/9/2022 2:13:09 PM,Ud42106e5f373e119fc111a8d67b464f1,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
3925,4/1/2022 6:46:12 PM,U3c29e39a18fb2239afcf1a9ce5da3d09,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
4261,4/17/2022 11:41:17 AM,U954f8e628b485f2c105b7e035639650b,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
4277,4/17/2022 6:59:04 PM,U2bb1bde145575604c370bfef37a865ad,紐西蘭牛排館,23.57295,119.57542,ChIJidL8z4sEbjQR4cazQwBVmD0
134,2/10/2022 2:08:52 PM,U818fd6da9a2a8e5b11cf9562a14849d0,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
167,2/10/2022 6:14:11 PM,U3bef99915c174d00c8771be3302bef5d,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
504,2/15/2022 6:09:46 PM,Uab0c17a03c299ff3beb9c2815e87e385,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
587,2/16/2022 4:49:50 PM,U2a61f0c04f909838b1b52cce31614069,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
921,2/20/2022 7:55:15 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
1051,2/22/2022 5:39:41 PM,U7f8cc11658910a8d1e4cbb29fdd94e25,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
1076,2/22/2022 8:41:38 PM,Udf84da45a09c16e48b52336fd5d9d179,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
1099,2/23/2022 10:40:54 AM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
1206,2/24/2022 4:37:58 PM,U05acef925dad7cbfa0cca1762f4aa64d,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
2497,3/15/2022 8:07:52 PM,Ua5d612b844f3c29bede3e6e5528797f5,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
2676,3/18/2022 12:36:45 PM,Ubf9613667a2d109d9f26efb31b8cc1e3,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
2810,3/2/2022 4:10:42 PM,U81e4a5b20b01eaaa6497dc620580f1b2,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
2889,3/20/2022 7:33:20 PM,U5ddf378ae45dfe97ce0eef5a1906e06b,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
3230,3/27/2022 7:32:18 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
3300,3/29/2022 4:04:26 PM,U83a795c9bbe7e2600837384f0bc0f999,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
3322,3/29/2022 6:26:52 PM,U0781ca1080648882355dd846776649d0,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
3505,3/31/2022 5:34:30 PM,U10cb380dbad41364c47ba3e6d4f1d4ee,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
3806,3/8/2022 6:23:09 PM,Uc29afc3b7c255de25b9b14f224b4a3f5,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
4235,4/16/2022 6:01:02 PM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
4534,4/22/2022 9:39:05 PM,Uea7fc7c9746de951b427604ab16a0c82,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
4578,4/24/2022 6:32:37 PM,U58001d9adfe8f94262b41bcaf841093b,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
4782,4/3/2022 4:00:45 PM,U954f8e628b485f2c105b7e035639650b,抓包．馬公分店,23.5729,119.57694,ChIJeWevhehabDQR_4UAdSxyyPY
160,2/10/2022 5:22:18 PM,Ud9f189e6e4cbc8628e6994a3adc90939,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
193,2/10/2022 9:35:05 PM,U6368c5aa5f76abbfc284f5224f2ae22a,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
239,2/11/2022 4:20:51 PM,U3bef99915c174d00c8771be3302bef5d,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
354,2/13/2022 5:53:40 PM,U1533b24c18a3e1f1479bdb79969431d9,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
533,2/15/2022 9:22:44 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
584,2/16/2022 3:51:06 PM,U16f92b0df914c40495c60e84bf79adba,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
595,2/16/2022 6:27:16 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
671,2/17/2022 9:35:08 PM,U5fd8a6c36b2a2370bb0184a98f40b911,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
674,2/18/2022 1:08:04 PM,U549d83ded5aae205862d9454360f140e,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
1209,2/24/2022 5:17:07 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
1351,2/27/2022 11:10:21 AM,U2b19812017278c4fbe06ca761489d15e,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
1356,2/27/2022 12:05:47 PM,U954f8e628b485f2c105b7e035639650b,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
1646,2/5/2022 2:45:21 PM,U32feac0eacd5677c10fa267641ba3d30,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
1673,2/5/2022 7:54:25 PM,U52dda63b2259abe4e296d037a82e729a,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
1681,2/5/2022 9:08:39 AM,U06d6966af476ff8ac22df66626410381,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
1704,2/6/2022 12:47:26 PM,U90aa7d9aa32ab7c5d0d35d0872b10286,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
1715,2/6/2022 3:33:17 PM,U58001d9adfe8f94262b41bcaf841093b,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
1895,2/8/2022 3:47:03 PM,U7a89fa99cb80c8496590501db322b56c,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
2032,2/9/2022 9:59:04 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
2174,3/10/2022 4:20:58 PM,U84d3f6e73571a6a5db8cabb3f2759eaa,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
2236,3/11/2022 4:00:29 PM,Ua5d612b844f3c29bede3e6e5528797f5,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
2413,3/14/2022 5:32:50 PM,U5b075959da0b7ef6bbb72de8de954df2,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
2546,3/16/2022 3:19:56 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
2849,3/2/2022 8:54:28 PM,U2461f8bb4e4b7e22aa74ca1da28fc60b,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
2907,3/21/2022 10:18:25 AM,U6508d07ce4f051e392ce3e00bcac6028,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
2933,3/21/2022 5:40:07 PM,U67a7a0290b58d9e0f8cff519fe54860b,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
2935,3/21/2022 6:08:41 AM,U41cdbf64df0886d0acae01076f860cb9,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
2991,3/22/2022 5:29:29 PM,U693d1863fb9246c18b3c343431fbad42,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
3202,3/27/2022 10:24:43 PM,Ub7e7400468a94c97e7aa9a4e08c88981,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
3302,3/29/2022 4:21:18 PM,U54d5e3f6e7f2d29a5a7200b210fe4892,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
3405,3/3/2022 5:43:16 PM,Ud9bb98b05c38c0ea8d09f297d07b2276,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
3421,3/3/2022 8:01:54 PM,Ue573c8328a00a6bb23fec48a3b747101,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
3745,3/7/2022 6:34:10 PM,Uc90a03dc5c8efd275ba07ee176e23375,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
3758,3/7/2022 9:30:38 PM,U8eb2e7fe550a6d1e4a1519e405d3c917,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
3777,3/8/2022 12:18:40 PM,U9d74e50af944020a75cdc3d1928eddee,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
3794,3/8/2022 4:08:52 PM,U6594f5623ade5662784accad1314115c,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
3822,3/9/2022 1:12:35 PM,Ubd1e6918c63629b95c270f72deaadf7f,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
4048,4/12/2022 12:46:24 PM,U5e8d91c0ca9ceafa6046962f1e880ca7,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
4172,4/15/2022 11:49:31 AM,U410a9008b1cf495925182f84ce1f204e,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
4339,4/18/2022 9:31:49 AM,Ua4bf04f362c614233ba234d8dfb47e82,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
4714,4/28/2022 4:46:31 PM,U674cc2ba1b56d6b0230a25bc09f116d8,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
4896,4/5/2022 5:44:18 PM,U5d2e30cfd14fb44a3ce0125828900d16,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
4942,4/6/2022 3:31:52 PM,U1e7bdecb0fa61d04490ebac3ffaa905e,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJT0S2eeVdbDQRKwaZerDk1zI
149,2/10/2022 3:33:13 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
407,2/14/2022 5:27:11 PM,U5d2e30cfd14fb44a3ce0125828900d16,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
417,2/14/2022 6:14:54 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
423,2/14/2022 7:08:36 PM,U83a795c9bbe7e2600837384f0bc0f999,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
596,2/16/2022 6:42:50 PM,Ua4bf04f362c614233ba234d8dfb47e82,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
599,2/16/2022 7:46:16 PM,U98d0d675417375da1eea4c4bd7cdb2e9,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
646,2/17/2022 5:19:27 PM,U87c00daa10687a8c7db52939e4cb999b,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
653,2/17/2022 6:51:47 PM,U13b4ad700527c4de64f2cfdc46c5f94a,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
669,2/17/2022 9:13:58 PM,Ue493845d7f2133807ec3b19196dbaa6d,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
783,2/19/2022 6:39:37 PM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
1200,2/24/2022 3:05:48 PM,U7a89fa99cb80c8496590501db322b56c,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
1273,2/25/2022 3:54:44 PM,U16f92b0df914c40495c60e84bf79adba,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
3394,3/3/2022 4:10:00 PM,U370db04769a7c69d7a75983f1351aa23,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
3666,3/6/2022 3:44:32 PM,U16884c894357fdf20860f6ecee558d7f,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
4432,4/20/2022 1:27:18 PM,U03d32f17c0cbd61f601a8566269a2373,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
4745,4/29/2022 2:31:28 PM,U22810a86bf6c88e1580fc68bb22cc23c,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
4808,4/30/2022 3:27:46 AM,Uc5b38048f577609c56c0aaf0ab6c52b1,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
4812,4/30/2022 5:01:59 AM,U777bd7ab1fdf2dd08c34b34acdcf50d9,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
4985,4/7/2022 3:47:26 PM,U51273fc9b487244a7479ffa1bbcaa54a,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
4988,4/7/2022 4:12:41 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,招柴莉莉,23.57278,119.57504,ChIJOQKqwa03aDQRdWUUj-skPf8
534,2/15/2022 9:27:22 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
1049,2/22/2022 5:23:04 PM,U693d1863fb9246c18b3c343431fbad42,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
1089,2/23/2022 1:10:27 PM,U4e80e49e40849acbca575b64765e5bb6,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
1267,2/25/2022 3:13:10 PM,U1533b24c18a3e1f1479bdb79969431d9,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
1331,2/26/2022 8:18:41 AM,U35f840c54ee263928f8f672f5273082e,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
1654,2/5/2022 5:19:37 PM,U898548b221dd0e23c4624e82ccaf6fb4,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
1767,2/7/2022 10:04:51 AM,U67a7a0290b58d9e0f8cff519fe54860b,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
2302,3/12/2022 5:29:19 PM,Uedd13dfbe6ad5fea6ababe9be771b657,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
2402,3/14/2022 3:51:38 PM,U51273fc9b487244a7479ffa1bbcaa54a,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
2449,3/15/2022 10:27:19 AM,U7a89fa99cb80c8496590501db322b56c,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
2939,3/21/2022 6:53:09 PM,U81e4a5b20b01eaaa6497dc620580f1b2,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
2962,3/22/2022 10:15:21 AM,Ub7473e6415408078ad96236c758f5476,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
3133,3/25/2022 6:17:47 PM,U58001d9adfe8f94262b41bcaf841093b,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
3140,3/25/2022 7:53:59 PM,U751805cb651c58a391c10d1bd210c31c,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
3375,3/3/2022 12:22:10 PM,Uc90a03dc5c8efd275ba07ee176e23375,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
3404,3/3/2022 5:42:58 PM,Ud9bb98b05c38c0ea8d09f297d07b2276,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
3473,3/30/2022 8:59:59 AM,U16f92b0df914c40495c60e84bf79adba,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
3529,3/31/2022 9:39:38 PM,Udc2acab56b09deeed9ec2d76a1fd169e,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
3753,3/7/2022 8:56:33 AM,Ud9f189e6e4cbc8628e6994a3adc90939,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
3757,3/7/2022 9:29:02 PM,U8eb2e7fe550a6d1e4a1519e405d3c917,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
3946,4/10/2022 10:39:49 AM,U70e839055608596fa7b05aefe69821e3,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
4184,4/15/2022 5:47:08 PM,U863b8cae579201d96dab41d5e002a5a3,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
4497,4/21/2022 9:15:01 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
5016,4/7/2022 8:51:57 AM,U954f8e628b485f2c105b7e035639650b,世軒西點麵包????,23.57275,119.57417,ChIJPTaLSe9abDQRkaCzegaLOKI
37,2/1/2022 12:21:04 AM,Uaae89b5752af1bf17f87d9cf02d03e41,外婆麵猴,23.57246,119.57467,ChIJs7M8K6VbbDQREYWW40BRIc4
1093,2/23/2022 1:35:07 PM,Ud42106e5f373e119fc111a8d67b464f1,外婆麵猴,23.57246,119.57467,ChIJs7M8K6VbbDQREYWW40BRIc4
2183,3/10/2022 6:29:45 PM,U2a07ef3a0c129e16f8b7272554f52bc4,外婆麵猴,23.57246,119.57467,ChIJs7M8K6VbbDQREYWW40BRIc4
2248,3/11/2022 6:19:01 PM,U619764678dadf25e58dd14750c301bc1,外婆麵猴,23.57246,119.57467,ChIJs7M8K6VbbDQREYWW40BRIc4
2279,3/12/2022 11:56:17 AM,Udc2acab56b09deeed9ec2d76a1fd169e,外婆麵猴,23.57246,119.57467,ChIJs7M8K6VbbDQREYWW40BRIc4
3048,3/23/2022 3:19:48 PM,U954f8e628b485f2c105b7e035639650b,外婆麵猴,23.57246,119.57467,ChIJs7M8K6VbbDQREYWW40BRIc4
3778,3/8/2022 12:19:46 PM,U9d74e50af944020a75cdc3d1928eddee,外婆麵猴,23.57246,119.57467,ChIJs7M8K6VbbDQREYWW40BRIc4
4420,4/2/2022 7:15:08 PM,U6594f5623ade5662784accad1314115c,外婆麵猴,23.57246,119.57467,ChIJs7M8K6VbbDQREYWW40BRIc4
4926,4/6/2022 11:53:59 AM,U3ad0aa9093812235f4b3776723fc9192,外婆麵猴,23.57246,119.57467,ChIJs7M8K6VbbDQREYWW40BRIc4
4984,4/7/2022 3:45:41 PM,U51273fc9b487244a7479ffa1bbcaa54a,外婆麵猴,23.57246,119.57467,ChIJs7M8K6VbbDQREYWW40BRIc4
26,2/1/2022 12:01:57 AM,U9572c40e3c203b07c0391eaf8b27a9d4,吳記沙拉船&好記蔬食鹽水雞,23.57226,119.57102,ChIJXeQ0NtZbbDQRvYutJi9-Cyk
206,2/11/2022 1:21:50 PM,U7a89fa99cb80c8496590501db322b56c,吳記沙拉船&好記蔬食鹽水雞,23.57226,119.57102,ChIJXeQ0NtZbbDQRvYutJi9-Cyk
241,2/11/2022 4:25:52 PM,U98d0d675417375da1eea4c4bd7cdb2e9,Mr.大雞,23.57226,119.57626,ChIJtTuEYKlbbDQRqiQ8EFcGZwA
541,2/16/2022 1:43:27 PM,Udf1296118c8279d9bfbed2e8a1d43c92,Mr.大雞,23.57226,119.57626,ChIJtTuEYKlbbDQRqiQ8EFcGZwA
819,2/2/2022 12:07:48 PM,U0b14300de9a4d57d38b5599bb17c5fc4,Mr.大雞,23.57226,119.57626,ChIJtTuEYKlbbDQRqiQ8EFcGZwA
839,2/2/2022 4:15:34 PM,U16884c894357fdf20860f6ecee558d7f,Mr.大雞,23.57226,119.57626,ChIJtTuEYKlbbDQRqiQ8EFcGZwA
894,2/20/2022 3:17:06 PM,U549d83ded5aae205862d9454360f140e,Mr.大雞,23.57226,119.57626,ChIJtTuEYKlbbDQRqiQ8EFcGZwA
1471,2/28/2022 6:48:49 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,吳記沙拉船&好記蔬食鹽水雞,23.57226,119.57102,ChIJXeQ0NtZbbDQRvYutJi9-Cyk
1487,2/28/2022 8:31:59 PM,U5fd8a6c36b2a2370bb0184a98f40b911,吳記沙拉船&好記蔬食鹽水雞,23.57226,119.57102,ChIJXeQ0NtZbbDQRvYutJi9-Cyk
1489,2/28/2022 8:36:07 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,Mr.大雞,23.57226,119.57626,ChIJtTuEYKlbbDQRqiQ8EFcGZwA
